FID	IID	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
Y017	NA18870	-0.3604489	0.05295674	0.1021054	0.01809178	-0.01488774	0.01173855	-0.002137793	-0.0205737	0.03110174	-0.01473931
Y045	NA19200	-0.3504464	0.06575982	0.1031959	0.02173679	-0.01716544	0.03259237	0.004842317	-0.01492088	0.01865329	-0.0422631
Y013	NA18517	-0.359609	0.04938108	0.09394944	0.02308604	-0.02407289	0.0008695855	-0.005126977	0.006754285	0.02184137	-0.0061179
Y058	NA19221	-0.3496188	0.05810344	0.1159963	0.02011184	-0.02846522	0.02167695	0.01528388	-0.001857948	0.01664014	-0.02955923
Y024	NA18863	-0.3597324	0.06711863	0.101718	0.0198942	-0.03178903	0.003456201	0.02637607	-0.01625767	0.01790597	-0.0505245
Y023	NA18855	-0.3612357	0.05490909	0.08697819	0.0249744	-0.02165314	-0.002938464	-0.001452206	-0.000509323	-0.00222085	-0.0117977
Y050	NA19209	-0.3604704	0.05389977	0.09631301	0.02157201	-0.0158597	0.01433354	0.01956645	-0.01795784	0.02334369	-0.02722937
Y056	NA19160	-0.3636567	0.04698869	0.1060948	0.02293787	-0.0118522	-0.001121501	0.0001742842	-0.01512969	0.008259981	-0.03056755
Y072	NA19152	-0.3541482	0.05646828	0.09520298	0.0346376	-0.02376614	0.01909908	0.01791399	-0.01652072	0.01466	-0.0350945
Y042	NA19102	-0.3587157	0.05681455	0.1039388	0.01752394	-0.01693116	0.02364868	-0.008270092	-0.0180861	0.01266603	-0.02391023
Y047	NA19172	-0.3560462	0.06069816	0.09432795	0.03259439	-0.02764138	0.02042094	0.007226287	-0.01882016	0.005153298	-0.03763388
Y018	NA18854	-0.3522121	0.05553343	0.09775598	0.01236168	-0.02624219	0.01448419	0.009915468	-0.01925188	0.01851456	-0.03752577
Y013	NA18515	-0.3660131	0.05077168	0.1050577	0.02564483	-0.02301059	-0.009943963	-0.004873536	0.005903533	0.0408074	-0.01289851
Y117	NA19238	-0.3481808	0.0531237	0.09586436	0.02000095	-0.01827602	0.03943573	0.007471829	-0.04349723	-0.01407	-0.05315078
Y071	NA19142	-0.3567421	0.05910099	0.1040835	0.02719392	-0.0320824	0.01498918	-0.004953848	-0.01811858	0.02815632	-0.04947571
Y028	NA18913	-0.3460947	0.05957251	0.09229677	0.02114356	-0.01428353	0.041637	0.003394278	-0.04627096	-0.01341626	-0.05671302
Y043	NA19139	-0.3649769	0.06133576	0.1275014	0.0326511	-0.0200102	0.003457494	0.00931682	-0.009059919	0.03455175	-0.05599863
Y028	NA18912	-0.357779	0.06280084	0.1031157	0.015179	-0.02579008	0.03313135	0.001752273	-0.02195604	0.008957467	-0.02326908
Y058	NA19222	-0.3464008	0.06242065	0.0994357	0.02235888	-0.02224523	0.02288473	0.0208156	0.004025349	0.0081893	-0.02187753
Y009	NA18508	-0.3570382	0.05202699	0.09896708	0.01731681	-0.01404608	0.004419883	-0.003359448	-0.01190343	0.01152435	-0.03158165
Y077	NA19129	-0.3526854	0.0488681	0.1007119	0.01606515	-0.03186822	0.004573918	0.009330022	-0.02023739	0.01834113	-0.04031331
Y112	NA19194	-0.3555028	0.05685292	0.0941254	0.01966897	-0.03933729	0.01768692	0.01304208	-0.03248497	0.01454396	-0.04700014
Y072	NA19154	-0.3654814	0.05221476	0.1061333	0.02288734	-0.02004098	0.01893438	0.005192912	-0.01717253	0.02643753	-0.04286748
Y043	NA19138	-0.3524253	0.05250947	0.1064307	0.02627297	-0.01756371	0.009996526	0.01240026	0.005703795	0.03002666	-0.0459165
Y018	NA18852	-0.3393508	0.04965776	0.0912272	0.01584827	-0.01630092	0.01209679	0.01870753	-0.01964187	0.0213849	-0.02064965
Y060	NA19120	-0.3558865	0.0568847	0.1108042	0.01757069	-0.03242766	0.02020076	-0.02618706	-0.0385396	0.008195481	-0.03496204
Y050	NA19210	-0.3572771	0.04923258	0.1062611	0.02803075	-0.01594098	0.001575599	0.003684514	-0.01805327	0.00782336	-0.03609258
Y048	NA19204	-0.3448143	0.0550297	0.09765262	0.01750659	-0.009884579	0.005229676	0.01705809	-0.01198341	0.01994339	-0.0232375
Y009	NA18507	-0.3529434	0.05566544	0.09937444	0.01581009	-0.01642123	0.004803142	0.009459899	-0.01041077	0.007576439	-0.03824347
Y056	NA19159	-0.3586401	0.0580542	0.09292374	0.03473856	-0.02026061	0.02114936	0.01320547	-0.02443935	-0.004895303	-0.01914964
Y050	NA19211	-0.3659861	0.05426518	0.1097698	0.02744913	-0.0202873	0.009802702	0.0157585	-0.02477701	0.01321315	-0.04338163
Y013	NA18516	-0.3669694	0.04732139	0.09802297	0.02228902	-0.01725729	-0.007914632	0.01243203	-0.01043694	0.03415326	-0.02265258
Y024	NA18862	-0.3526167	0.06261677	0.09098207	0.0128529	-0.03721291	0.01499582	0.02141028	-0.01889277	0.0130426	-0.02994666
Y042	NA19101	-0.3526409	0.05917827	0.1158459	0.02565224	-0.03321401	0.02842308	-0.0003259088	-0.004489956	0.006643892	-0.0352056
Y017	NA18872	-0.3469835	0.05595116	0.1151071	0.02421458	-0.0188327	0.0198273	-0.001900368	-0.03225793	0.04479289	-0.02267519
Y112	NA19192	-0.3544627	0.06135795	0.100116	0.01852375	-0.02083555	0.0127962	0.01051582	-0.0185733	0.002868264	-0.03489765
Y012	NA18858	-0.3531202	0.05894361	0.1032488	0.02291944	-0.01804836	0.007579137	0.0009774304	-0.01368598	0.03046032	-0.01801452
Y071	NA19141	-0.3555914	0.06146334	0.09575954	0.02845908	-0.02356002	0.006989997	-0.005303924	-0.01793856	0.02292598	-0.03809636
Y040	NA19093	-0.3476549	0.05449085	0.1072696	0.02498379	-0.01799058	0.02847334	-0.02041089	-0.03101892	0.01528079	-0.0171192
Y101	NA19132	-0.3605252	0.0593405	0.1138014	0.02014772	-0.02960568	-0.01527053	0.01552739	-0.01564075	0.02892823	-0.04049851
Y051	NA19206	-0.3566846	0.05217346	0.09984791	0.01296638	-0.02587013	0.03207911	0.0193975	-0.01238934	0.0002018404	-0.02930242
Y009	NA18506	-0.3552285	0.05226922	0.1017818	0.01685901	-0.01137353	0.004665153	0.001278398	-0.006649163	0.01388033	-0.03493867
Y105	NA19098	-0.3407866	0.05372763	0.09426104	0.02752964	-0.02272234	0.009778483	-0.01469529	0.007738221	0.01137478	-0.008407654
Y101	NA19130	-0.3555319	0.06623966	0.1072953	0.02238908	-0.03198547	-0.0008612216	0.01735509	-0.0231055	0.03300586	-0.03863767
Y077	NA19128	-0.3448626	0.05055762	0.08673741	0.0138771	-0.02309458	0.004682171	0.006527512	-0.01108976	0.01680937	-0.02230791
Y101	NA19131	-0.3541554	0.05668679	0.09786071	0.01232043	-0.02225552	-0.005684868	0.004136973	-0.01104322	0.02069268	-0.0297385
Y051	NA19208	-0.3611577	0.05807491	0.1069798	0.008210081	-0.02289682	0.03496266	0.01712832	-0.007105313	0.005505137	-0.03761819
Y060	NA19116	-0.3596429	0.05771599	0.09897979	0.01854679	-0.03086127	0.01429089	-0.01643563	-0.02187352	0.007254467	-0.0164776
Y028	NA18914	-0.3489771	0.06166203	0.09885299	0.01674695	-0.02514987	0.0502243	0.005454919	-0.04198285	-0.005280882	-0.05463345
Y077	NA19127	-0.3584425	0.05685911	0.1004019	0.01816081	-0.02049067	-0.001838917	0.003454973	-0.01408874	0.01645653	-0.04338428
Y040	NA19094	-0.3523556	0.05731292	0.09685086	0.02088901	-0.02395076	0.02641549	-0.02010172	-0.01095967	0.008858735	-0.01824115
Y056	NA19161	-0.3596244	0.05883516	0.1101764	0.03200827	-0.01763004	0.002900802	0.006603473	-0.02538285	-0.003387979	-0.03129004
Y018	NA18853	-0.3529211	0.0544705	0.09268284	0.01140545	-0.02797148	0.01609723	0.004475522	-0.008324265	0.02703368	-0.03649052
Y047	NA19173	-0.359411	0.05344148	0.09989183	0.02996621	-0.02673359	0.02035892	0.007923264	-0.02155212	0.0167384	-0.04144785
Y047	NA19171	-0.3478138	0.04756283	0.08975187	0.02573061	-0.02513119	0.01246255	0.007972455	-0.01494584	0.02374451	-0.02492906
Y071	NA19140	-0.3564058	0.05797544	0.0994735	0.02574067	-0.03233184	0.01409892	-0.0003189452	-0.007022212	0.03089793	-0.04844667
Y012	NA18859	-0.3596948	0.05872781	0.1031229	0.01690336	-0.01480239	0.009654418	0.002536017	-0.03090748	0.009523175	-0.002002054
Y060	NA19119	-0.3598516	0.05184221	0.09893327	0.01817853	-0.02618794	0.00659955	-0.01337337	-0.03621383	0.01568418	-0.03606606
Y012	NA18860	-0.3573639	0.06181606	0.1100944	0.01372133	-0.0257605	0.0147469	0.007984977	-0.02885342	0.02152632	-0.01988744
Y051	NA19207	-0.3588478	0.05902823	0.09437151	0.01639034	-0.01676828	0.02693987	0.01306986	-0.002188305	0.01864027	-0.03692317
Y042	NA19103	-0.3632275	0.05935143	0.1224937	0.02435173	-0.0246833	0.03177365	-0.001827937	-0.01776252	0.01512841	-0.04841349
Y105	NA19099	-0.349224	0.05206944	0.09073228	0.02351607	-0.02086635	0.01242358	0.004154745	-0.02284953	-0.009387072	-0.0126328
